date_time,sku,quantity_demanded,customer_id,order_type,price,demand_source,lead_time_days
6/6/2024,SKU_1,27,Cust_3,Online,62.2,Store,5
6/6/2024,SKU_1,42,Cust_2,Retail,82.45,Store,5
6/7/2024,SKU_1,22,Cust_19,Online,67.28,Store,3
6/7/2024,SKU_1,21,Cust_6,Online,80.98,Distributor,4
6/7/2024,SKU_1,20,Cust_16,Online,23.27,Store,2
6/7/2024,SKU_1,9,Cust_20,Online,63.84,Store,4
6/8/2024,SKU_1,11,Cust_13,Online,47.91,Distributor,5
6/8/2024,SKU_1,10,Cust_6,Wholesale,85.58,Store,4
6/8/2024,SKU_1,12,Cust_9,Retail,62.9,Website,5
6/9/2024,SKU_1,38,Cust_13,Retail,56.63,Website,4
6/10/2024,SKU_1,70,Cust_19,Retail,86.75,Mobile App,4
6/11/2024,SKU_1,57,Cust_17,Online,51.24,Website,5
6/12/2024,SKU_1,32,Cust_4,Retail,75.51,Mobile App,4
6/12/2024,SKU_1,39,Cust_6,Online,24.3,Distributor,5
6/13/2024,SKU_1,12,Cust_20,Online,96.1,Mobile App,5
6/13/2024,SKU_1,14,Cust_7,Wholesale,34.81,Mobile App,5
6/13/2024,SKU_1,13,Cust_10,Retail,48.6,Website,2
6/13/2024,SKU_1,10,Cust_4,Wholesale,15.64,Mobile App,4
6/14/2024,SKU_1,57,Cust_4,Retail,47,Store,3
6/15/2024,SKU_1,14,Cust_11,Wholesale,89.39,Website,3
6/15/2024,SKU_1,8,Cust_12,Retail,75.77,Mobile App,2
6/15/2024,SKU_1,14,Cust_5,Online,51.75,Website,2
6/16/2024,SKU_1,4,Cust_12,Online,26.47,Website,3
6/16/2024,SKU_1,6,Cust_7,Retail,60.51,Website,5
6/16/2024,SKU_1,14,Cust_2,Retail,58.83,Store,3
6/16/2024,SKU_1,16,Cust_14,Retail,86.22,Mobile App,2
6/17/2024,SKU_1,65,Cust_2,Retail,86.5,Mobile App,3
6/18/2024,SKU_1,29,Cust_7,Retail,36.15,Store,5
6/18/2024,SKU_1,36,Cust_6,Wholesale,51.33,Distributor,4
6/19/2024,SKU_1,7,Cust_20,Retail,39.72,Mobile App,5
6/19/2024,SKU_1,19,Cust_15,Online,69.37,Distributor,5
6/19/2024,SKU_1,29,Cust_17,Wholesale,59.73,Distributor,3
6/20/2024,SKU_1,22,Cust_8,Online,45.17,Store,3
6/20/2024,SKU_1,15,Cust_18,Wholesale,79.81,Store,4
6/20/2024,SKU_1,7,Cust_12,Retail,18.46,Distributor,5
6/21/2024,SKU_1,71,Cust_9,Wholesale,27.63,Mobile App,5
6/22/2024,SKU_1,21,Cust_10,Retail,81.39,Store,5
6/22/2024,SKU_1,16,Cust_8,Online,75.94,Distributor,4
6/23/2024,SKU_1,34,Cust_4,Retail,65.38,Mobile App,4
6/24/2024,SKU_1,17,Cust_16,Online,47.6,Store,2
6/24/2024,SKU_1,11,Cust_13,Retail,24.94,Mobile App,3
6/24/2024,SKU_1,7,Cust_5,Online,18.37,Distributor,2
6/24/2024,SKU_1,13,Cust_20,Retail,28.88,Mobile App,2
6/25/2024,SKU_1,22,Cust_20,Retail,58.67,Store,5
6/25/2024,SKU_1,18,Cust_12,Online,52.41,Store,5
6/25/2024,SKU_1,7,Cust_2,Retail,84.54,Distributor,3
6/26/2024,SKU_1,26,Cust_16,Online,20.16,Mobile App,3
6/26/2024,SKU_1,26,Cust_2,Online,76.57,Mobile App,3
6/27/2024,SKU_1,29,Cust_16,Retail,76.43,Distributor,4
6/27/2024,SKU_1,17,Cust_1,Online,70.86,Mobile App,4
6/27/2024,SKU_1,23,Cust_8,Wholesale,25.74,Website,5
6/28/2024,SKU_1,13,Cust_15,Retail,42.43,Website,4
6/28/2024,SKU_1,11,Cust_14,Retail,91.32,Website,4
6/28/2024,SKU_1,16,Cust_6,Wholesale,10.02,Store,4
6/28/2024,SKU_1,19,Cust_2,Retail,51.43,Distributor,2
1/1/2024,SKU_2,12,Cust_14,Wholesale,48.03,Website,5
1/1/2024,SKU_2,8,Cust_14,Retail,96.96,Mobile App,5
1/1/2024,SKU_2,16,Cust_20,Online,96.65,Store,2
1/1/2024,SKU_2,18,Cust_19,Wholesale,50.49,Distributor,3
1/2/2024,SKU_2,49,Cust_9,Online,52.19,Website,3
1/3/2024,SKU_2,18,Cust_3,Online,36.99,Mobile App,2
1/3/2024,SKU_2,20,Cust_14,Retail,90.31,Store,4
1/3/2024,SKU_2,23,Cust_16,Online,85.43,Distributor,3
1/4/2024,SKU_2,13,Cust_5,Online,63.91,Website,2
1/4/2024,SKU_2,19,Cust_9,Online,12.94,Store,2
1/4/2024,SKU_2,7,Cust_19,Retail,24.83,Mobile App,5
1/4/2024,SKU_2,13,Cust_19,Retail,63.25,Website,4
1/5/2024,SKU_2,9,Cust_4,Retail,80.81,Store,3
1/5/2024,SKU_2,15,Cust_12,Retail,34.44,Store,4
1/5/2024,SKU_2,18,Cust_18,Online,13.58,Mobile App,3
1/5/2024,SKU_2,12,Cust_8,Wholesale,34.91,Website,2
1/6/2024,SKU_2,40,Cust_14,Wholesale,50.27,Distributor,5
1/7/2024,SKU_2,31,Cust_13,Online,10.5,Mobile App,2
1/8/2024,SKU_2,28,Cust_1,Retail,51.66,Website,2
1/8/2024,SKU_2,28,Cust_10,Wholesale,13.99,Website,2
1/9/2024,SKU_2,14,Cust_19,Wholesale,55.67,Website,4
1/9/2024,SKU_2,9,Cust_13,Wholesale,14.04,Store,2
1/9/2024,SKU_2,21,Cust_8,Online,74.26,Distributor,2
1/9/2024,SKU_2,9,Cust_16,Online,84.14,Store,5
1/10/2024,SKU_2,30,Cust_14,Wholesale,74.58,Store,4
1/10/2024,SKU_2,29,Cust_17,Wholesale,88.44,Mobile App,3
1/11/2024,SKU_2,9,Cust_18,Online,20.89,Distributor,5
1/11/2024,SKU_2,1,Cust_20,Online,16.39,Mobile App,4
1/11/2024,SKU_2,16,Cust_9,Retail,42.57,Store,2
1/11/2024,SKU_2,12,Cust_10,Retail,67.25,Mobile App,2
1/12/2024,SKU_2,52,Cust_6,Wholesale,76.69,Website,3
1/13/2024,SKU_2,9,Cust_16,Retail,22.79,Website,2
1/13/2024,SKU_2,5,Cust_1,Wholesale,61.95,Mobile App,2
1/13/2024,SKU_2,8,Cust_17,Wholesale,40.89,Store,5
1/14/2024,SKU_2,32,Cust_11,Retail,46.35,Website,4
1/15/2024,SKU_2,50,Cust_6,Retail,63.13,Distributor,3
1/16/2024,SKU_2,15,Cust_15,Online,48.79,Distributor,4
1/16/2024,SKU_2,15,Cust_16,Retail,43.3,Mobile App,5
1/16/2024,SKU_2,16,Cust_2,Online,68.12,Website,5
1/16/2024,SKU_2,1,Cust_1,Online,95.2,Store,2
1/17/2024,SKU_2,34,Cust_11,Wholesale,16.45,Mobile App,4
1/17/2024,SKU_2,34,Cust_17,Online,70.94,Website,5
1/18/2024,SKU_2,28,Cust_6,Online,19.47,Website,2
1/18/2024,SKU_2,33,Cust_18,Online,30.56,Distributor,4
1/19/2024,SKU_2,17,Cust_14,Retail,93.31,Store,3
1/19/2024,SKU_2,20,Cust_19,Retail,38.19,Website,4
1/19/2024,SKU_2,12,Cust_5,Retail,43.73,Store,4
1/20/2024,SKU_2,16,Cust_4,Retail,84.4,Website,2
1/20/2024,SKU_2,11,Cust_16,Retail,58.73,Website,2
1/21/2024,SKU_2,27,Cust_13,Retail,25.15,Website,4
1/22/2024,SKU_2,8,Cust_13,Wholesale,25.95,Website,3
1/22/2024,SKU_2,15,Cust_12,Online,96.98,Store,5
1/22/2024,SKU_2,23,Cust_3,Online,66.36,Store,5
1/23/2024,SKU_2,8,Cust_17,Wholesale,89.23,Distributor,3
1/23/2024,SKU_2,28,Cust_5,Wholesale,45.56,Distributor,2
1/23/2024,SKU_2,24,Cust_17,Online,58.87,Store,4
1/24/2024,SKU_2,22,Cust_13,Wholesale,88.3,Website,3
1/24/2024,SKU_2,22,Cust_11,Wholesale,21.23,Website,5
1/24/2024,SKU_2,16,Cust_12,Retail,23.39,Store,3
1/24/2024,SKU_2,11,Cust_16,Retail,62.99,Mobile App,5
1/25/2024,SKU_2,41,Cust_15,Wholesale,56.01,Website,4
1/25/2024,SKU_2,32,Cust_18,Online,87.9,Mobile App,4
1/26/2024,SKU_2,38,Cust_15,Wholesale,96.04,Distributor,4
1/26/2024,SKU_2,20,Cust_9,Online,49.52,Website,2
1/27/2024,SKU_2,5,Cust_3,Wholesale,12.77,Store,3
1/27/2024,SKU_2,4,Cust_16,Retail,52.92,Website,3
1/27/2024,SKU_2,11,Cust_10,Retail,68,Distributor,3
1/27/2024,SKU_2,11,Cust_9,Wholesale,28.96,Website,3
1/28/2024,SKU_2,14,Cust_15,Online,10.51,Distributor,2
1/28/2024,SKU_2,6,Cust_9,Wholesale,89.6,Store,3
1/28/2024,SKU_2,10,Cust_2,Retail,35.23,Distributor,3
1/29/2024,SKU_2,13,Cust_6,Wholesale,41.39,Store,3
1/29/2024,SKU_2,7,Cust_8,Online,55.06,Mobile App,5
1/29/2024,SKU_2,19,Cust_16,Retail,14.52,Mobile App,3
1/30/2024,SKU_2,48,Cust_2,Wholesale,46.12,Store,3
1/31/2024,SKU_2,17,Cust_7,Online,85.8,Website,2
1/31/2024,SKU_2,11,Cust_17,Wholesale,55.28,Mobile App,3
1/31/2024,SKU_2,6,Cust_10,Retail,16.46,Distributor,3
1/31/2024,SKU_2,18,Cust_20,Online,82.36,Mobile App,3
2/1/2024,SKU_2,12,Cust_4,Online,92.51,Distributor,3
2/1/2024,SKU_2,12,Cust_2,Retail,84.14,Store,4
2/1/2024,SKU_2,16,Cust_9,Online,38.58,Store,2
2/2/2024,SKU_2,31,Cust_6,Online,15.64,Mobile App,5
2/2/2024,SKU_2,32,Cust_9,Retail,32.21,Website,5
2/3/2024,SKU_2,33,Cust_2,Retail,90.27,Website,4
2/4/2024,SKU_2,29,Cust_6,Wholesale,18.04,Mobile App,4
2/5/2024,SKU_2,31,Cust_10,Wholesale,25.03,Website,4
2/5/2024,SKU_2,27,Cust_13,Online,96.94,Distributor,4
2/6/2024,SKU_2,56,Cust_9,Online,52.79,Store,5
2/7/2024,SKU_2,55,Cust_10,Online,42.4,Distributor,4
2/8/2024,SKU_2,13,Cust_16,Retail,67.1,Store,5
2/8/2024,SKU_2,19,Cust_9,Wholesale,79.08,Mobile App,2
2/8/2024,SKU_2,15,Cust_16,Online,69.16,Store,3
2/8/2024,SKU_2,15,Cust_1,Online,77.86,Website,3
2/9/2024,SKU_2,56,Cust_18,Wholesale,38.41,Distributor,5
2/10/2024,SKU_2,29,Cust_8,Retail,27.93,Distributor,2
2/11/2024,SKU_2,8,Cust_17,Retail,80.38,Website,5
2/11/2024,SKU_2,7,Cust_15,Online,71.92,Website,2
2/11/2024,SKU_2,8,Cust_3,Online,76.26,Mobile App,2
2/11/2024,SKU_2,8,Cust_12,Retail,34,Website,4
2/12/2024,SKU_2,54,Cust_6,Online,38.07,Distributor,5
2/13/2024,SKU_2,21,Cust_17,Retail,87.14,Mobile App,2
2/13/2024,SKU_2,17,Cust_9,Retail,26.36,Store,5
2/13/2024,SKU_2,14,Cust_1,Wholesale,56.62,Distributor,2
2/14/2024,SKU_2,36,Cust_4,Online,97.68,Store,4
2/14/2024,SKU_2,37,Cust_9,Wholesale,84.68,Store,2
2/15/2024,SKU_2,1,Cust_4,Wholesale,73.91,Website,3
2/15/2024,SKU_2,8,Cust_2,Online,77.27,Store,5
2/15/2024,SKU_2,13,Cust_15,Retail,42.91,Store,3
2/15/2024,SKU_2,14,Cust_12,Wholesale,22.67,Mobile App,2
2/16/2024,SKU_2,21,Cust_13,Online,57.45,Distributor,4
2/16/2024,SKU_2,22,Cust_11,Wholesale,82.89,Store,5
2/17/2024,SKU_2,15,Cust_15,Wholesale,73.69,Mobile App,3
2/17/2024,SKU_2,10,Cust_17,Retail,10.71,Distributor,2
2/18/2024,SKU_2,10,Cust_6,Wholesale,78.5,Distributor,2
2/18/2024,SKU_2,9,Cust_14,Online,65.88,Mobile App,3
2/18/2024,SKU_2,11,Cust_14,Online,51.27,Store,3
2/19/2024,SKU_2,35,Cust_8,Online,14.5,Website,2
2/19/2024,SKU_2,24,Cust_6,Online,27.72,Store,5
2/20/2024,SKU_2,16,Cust_12,Wholesale,51.31,Mobile App,4
2/20/2024,SKU_2,10,Cust_18,Retail,11.28,Distributor,4
2/20/2024,SKU_2,10,Cust_2,Online,96.41,Website,5
2/20/2024,SKU_2,13,Cust_4,Wholesale,30.88,Store,4
2/21/2024,SKU_2,47,Cust_20,Retail,79.45,Mobile App,5
2/22/2024,SKU_2,56,Cust_10,Wholesale,67.09,Distributor,3
2/23/2024,SKU_2,16,Cust_8,Retail,56.32,Distributor,4
2/23/2024,SKU_2,9,Cust_3,Online,10.04,Distributor,2
2/23/2024,SKU_2,9,Cust_2,Wholesale,54.52,Website,2
2/23/2024,SKU_2,25,Cust_20,Online,12.94,Store,2
2/24/2024,SKU_2,9,Cust_14,Online,80.88,Distributor,2
2/24/2024,SKU_2,4,Cust_4,Online,31.64,Mobile App,3
2/24/2024,SKU_2,13,Cust_13,Wholesale,55.54,Store,2
2/25/2024,SKU_2,34,Cust_9,Online,48.82,Distributor,4
2/26/2024,SKU_2,8,Cust_19,Online,56.5,Mobile App,4
2/26/2024,SKU_2,8,Cust_15,Wholesale,95.18,Distributor,2
2/26/2024,SKU_2,6,Cust_14,Wholesale,52.87,Store,3
2/26/2024,SKU_2,15,Cust_9,Wholesale,63.44,Mobile App,5
2/27/2024,SKU_2,20,Cust_4,Retail,94.67,Website,2
2/27/2024,SKU_2,34,Cust_8,Wholesale,39.9,Mobile App,2
2/28/2024,SKU_2,11,Cust_10,Wholesale,56.41,Website,4
2/28/2024,SKU_2,12,Cust_9,Online,63.14,Distributor,3
2/28/2024,SKU_2,17,Cust_6,Online,75.08,Distributor,4
2/28/2024,SKU_2,19,Cust_15,Retail,75.86,Distributor,4
2/29/2024,SKU_2,53,Cust_5,Online,48.04,Mobile App,3
3/1/2024,SKU_2,24,Cust_19,Retail,21.28,Distributor,4
3/1/2024,SKU_2,31,Cust_15,Retail,46.52,Distributor,5
3/2/2024,SKU_2,21,Cust_17,Wholesale,47.3,Mobile App,3
3/2/2024,SKU_2,10,Cust_2,Wholesale,56.58,Website,4
3/3/2024,SKU_2,2,Cust_5,Retail,80.27,Store,2
3/3/2024,SKU_2,10,Cust_19,Online,93.96,Distributor,3
3/3/2024,SKU_2,11,Cust_6,Online,20.98,Mobile App,4
3/3/2024,SKU_2,11,Cust_17,Retail,82.64,Website,2
3/4/2024,SKU_2,57,Cust_3,Online,73.11,Distributor,5
3/5/2024,SKU_2,12,Cust_13,Wholesale,59.44,Website,4
3/5/2024,SKU_2,25,Cust_4,Retail,11.45,Store,5
3/5/2024,SKU_2,1,Cust_3,Retail,73.33,Mobile App,3
3/6/2024,SKU_2,55,Cust_19,Retail,59.18,Website,5
3/7/2024,SKU_2,13,Cust_1,Online,74.66,Mobile App,5
3/7/2024,SKU_2,20,Cust_3,Wholesale,45.69,Store,4
3/7/2024,SKU_2,15,Cust_10,Online,24.15,Distributor,5
3/8/2024,SKU_2,23,Cust_5,Wholesale,38.16,Store,4
3/8/2024,SKU_2,15,Cust_18,Wholesale,91.55,Mobile App,5
3/8/2024,SKU_2,16,Cust_17,Retail,45.16,Website,4
3/9/2024,SKU_2,8,Cust_17,Retail,40.06,Website,5
3/9/2024,SKU_2,5,Cust_1,Retail,17.55,Website,4
3/9/2024,SKU_2,7,Cust_5,Wholesale,15.09,Store,4
3/9/2024,SKU_2,8,Cust_7,Wholesale,20.46,Store,4
3/10/2024,SKU_2,9,Cust_20,Online,39.27,Store,3
3/10/2024,SKU_2,9,Cust_2,Retail,59.3,Distributor,3
3/10/2024,SKU_2,8,Cust_9,Online,27.08,Distributor,2
3/10/2024,SKU_2,8,Cust_7,Wholesale,64.49,Mobile App,2
3/11/2024,SKU_2,10,Cust_16,Retail,35.87,Mobile App,3
3/11/2024,SKU_2,18,Cust_7,Wholesale,16.8,Mobile App,5
3/11/2024,SKU_2,20,Cust_9,Retail,72.62,Store,5
3/12/2024,SKU_2,11,Cust_2,Retail,96.85,Store,4
3/12/2024,SKU_2,22,Cust_10,Online,73.6,Distributor,3
3/12/2024,SKU_2,12,Cust_2,Online,25.67,Store,3
3/13/2024,SKU_2,49,Cust_10,Online,95.03,Mobile App,4
3/14/2024,SKU_2,5,Cust_13,Online,11.39,Distributor,4
3/14/2024,SKU_2,21,Cust_17,Online,50.52,Website,3
3/14/2024,SKU_2,19,Cust_10,Retail,97.93,Website,3
3/14/2024,SKU_2,11,Cust_18,Wholesale,49.02,Store,5
3/15/2024,SKU_2,19,Cust_9,Wholesale,10.81,Distributor,5
3/15/2024,SKU_2,19,Cust_17,Wholesale,67.39,Mobile App,3
3/15/2024,SKU_2,15,Cust_17,Online,88.97,Distributor,5
3/16/2024,SKU_2,11,Cust_1,Online,11.42,Store,5
3/16/2024,SKU_2,10,Cust_18,Wholesale,29.38,Website,4
3/16/2024,SKU_2,13,Cust_16,Retail,43.5,Store,3
3/17/2024,SKU_2,17,Cust_13,Retail,45.77,Mobile App,2
3/17/2024,SKU_2,17,Cust_14,Wholesale,79.37,Website,2
3/18/2024,SKU_2,60,Cust_17,Online,90.58,Website,3
3/19/2024,SKU_2,26,Cust_2,Online,88.64,Store,5
3/19/2024,SKU_2,13,Cust_18,Wholesale,94.27,Distributor,3
3/19/2024,SKU_2,20,Cust_2,Wholesale,36.31,Store,3
3/19/2024,SKU_2,9,Cust_4,Wholesale,35.29,Store,3
3/20/2024,SKU_2,27,Cust_18,Online,33.42,Mobile App,2
3/20/2024,SKU_2,30,Cust_7,Wholesale,83.27,Distributor,4
3/21/2024,SKU_2,12,Cust_4,Online,10.72,Distributor,5
3/21/2024,SKU_2,28,Cust_20,Online,84.53,Mobile App,5
3/21/2024,SKU_2,7,Cust_5,Retail,41.9,Mobile App,3
3/22/2024,SKU_2,14,Cust_9,Retail,59.8,Store,4
3/22/2024,SKU_2,12,Cust_9,Retail,81.5,Store,2
3/22/2024,SKU_2,15,Cust_9,Online,51.33,Store,2
3/23/2024,SKU_2,1,Cust_14,Wholesale,54.04,Website,2
3/23/2024,SKU_2,10,Cust_5,Retail,81.05,Mobile App,3
3/23/2024,SKU_2,9,Cust_1,Retail,11.72,Store,5
3/23/2024,SKU_2,7,Cust_10,Wholesale,19.48,Distributor,3
3/24/2024,SKU_2,34,Cust_10,Wholesale,32.08,Store,4
3/25/2024,SKU_2,22,Cust_8,Wholesale,60.12,Store,2
3/25/2024,SKU_2,20,Cust_1,Wholesale,71.11,Distributor,4
3/26/2024,SKU_2,27,Cust_19,Online,88.35,Mobile App,2
3/26/2024,SKU_2,20,Cust_16,Wholesale,20.39,Website,2
3/27/2024,SKU_2,13,Cust_17,Wholesale,20.29,Mobile App,2
3/27/2024,SKU_2,17,Cust_3,Wholesale,79.57,Store,2
3/27/2024,SKU_2,16,Cust_11,Online,70.59,Store,4
3/27/2024,SKU_2,20,Cust_11,Retail,32.79,Website,3
3/28/2024,SKU_2,19,Cust_16,Online,53.66,Store,3
3/28/2024,SKU_2,18,Cust_9,Wholesale,50.62,Store,4
3/28/2024,SKU_2,9,Cust_8,Retail,91.16,Distributor,3
3/28/2024,SKU_2,13,Cust_8,Retail,53.13,Store,2
3/29/2024,SKU_2,10,Cust_2,Online,82.34,Store,5
3/29/2024,SKU_2,14,Cust_10,Online,50.17,Store,3
3/29/2024,SKU_2,17,Cust_4,Wholesale,43.25,Store,3
3/29/2024,SKU_2,21,Cust_11,Wholesale,44.13,Mobile App,3
3/30/2024,SKU_2,7,Cust_2,Online,19.33,Distributor,2
3/30/2024,SKU_2,8,Cust_4,Online,62.53,Website,5
3/30/2024,SKU_2,10,Cust_20,Online,11.32,Store,5
3/30/2024,SKU_2,10,Cust_12,Online,44.8,Distributor,2
3/31/2024,SKU_2,11,Cust_17,Wholesale,64.49,Website,5
3/31/2024,SKU_2,12,Cust_4,Retail,62.09,Mobile App,3
3/31/2024,SKU_2,10,Cust_13,Wholesale,34.38,Distributor,5
4/1/2024,SKU_2,11,Cust_8,Online,29.34,Mobile App,3
4/1/2024,SKU_2,18,Cust_15,Online,62.62,Mobile App,5
4/1/2024,SKU_2,23,Cust_19,Retail,50.57,Mobile App,5
4/2/2024,SKU_2,59,Cust_15,Wholesale,94.52,Mobile App,2
4/3/2024,SKU_2,48,Cust_13,Online,72.52,Website,4
4/4/2024,SKU_2,16,Cust_6,Retail,72.91,Distributor,2
4/4/2024,SKU_2,16,Cust_8,Online,51.76,Mobile App,3
4/4/2024,SKU_2,18,Cust_15,Online,66.7,Mobile App,3
4/4/2024,SKU_2,12,Cust_16,Retail,48.61,Mobile App,4
4/5/2024,SKU_2,17,Cust_8,Online,84.29,Mobile App,5
4/5/2024,SKU_2,12,Cust_11,Online,61.9,Distributor,3
4/5/2024,SKU_2,19,Cust_10,Wholesale,99.79,Store,4
4/5/2024,SKU_2,9,Cust_15,Online,38.63,Store,5
4/6/2024,SKU_2,14,Cust_11,Retail,38.15,Distributor,2
4/6/2024,SKU_2,8,Cust_3,Retail,11.29,Mobile App,5
4/6/2024,SKU_2,15,Cust_15,Wholesale,10.48,Store,5
4/7/2024,SKU_2,34,Cust_10,Wholesale,62.29,Website,2
4/8/2024,SKU_2,22,Cust_11,Online,30.6,Store,4
4/8/2024,SKU_2,24,Cust_11,Retail,43.43,Distributor,2
4/8/2024,SKU_2,15,Cust_12,Retail,68.46,Website,3
4/9/2024,SKU_2,25,Cust_6,Online,55.36,Distributor,4
4/9/2024,SKU_2,11,Cust_18,Wholesale,93.25,Distributor,2
4/9/2024,SKU_2,19,Cust_9,Wholesale,72.74,Website,3
4/9/2024,SKU_2,9,Cust_7,Online,26.14,Distributor,3
4/10/2024,SKU_2,24,Cust_18,Wholesale,50.76,Mobile App,3
4/10/2024,SKU_2,28,Cust_1,Wholesale,25.43,Store,5
4/11/2024,SKU_2,11,Cust_20,Retail,91.92,Distributor,5
4/11/2024,SKU_2,20,Cust_2,Retail,62.49,Distributor,5
4/11/2024,SKU_2,15,Cust_8,Wholesale,14.68,Distributor,2
4/11/2024,SKU_2,9,Cust_20,Wholesale,89.46,Mobile App,4
4/12/2024,SKU_2,17,Cust_16,Online,97.86,Distributor,5
4/12/2024,SKU_2,24,Cust_9,Wholesale,28.05,Website,3
4/12/2024,SKU_2,15,Cust_17,Wholesale,64.27,Website,5
4/13/2024,SKU_2,9,Cust_12,Online,70.24,Mobile App,3
4/13/2024,SKU_2,10,Cust_19,Retail,44.7,Mobile App,4
4/13/2024,SKU_2,8,Cust_20,Retail,34.17,Mobile App,5
4/14/2024,SKU_2,5,Cust_15,Online,57.69,Website,3
4/14/2024,SKU_2,9,Cust_10,Wholesale,42.9,Distributor,2
4/14/2024,SKU_2,4,Cust_13,Online,25.31,Distributor,4
4/14/2024,SKU_2,10,Cust_5,Retail,80.25,Distributor,3
4/15/2024,SKU_2,21,Cust_3,Retail,88.79,Website,4
4/15/2024,SKU_2,13,Cust_10,Online,47.67,Website,3
4/15/2024,SKU_2,14,Cust_13,Online,61.69,Store,5
4/15/2024,SKU_2,16,Cust_15,Wholesale,58.42,Store,2
4/16/2024,SKU_2,56,Cust_9,Retail,27.56,Mobile App,2
4/17/2024,SKU_2,17,Cust_6,Wholesale,69.23,Website,4
4/17/2024,SKU_2,24,Cust_16,Retail,21.09,Store,5
4/17/2024,SKU_2,15,Cust_8,Online,90.09,Website,2
4/17/2024,SKU_2,1,Cust_6,Wholesale,76.26,Distributor,3
4/18/2024,SKU_2,20,Cust_7,Online,76.74,Store,3
4/18/2024,SKU_2,30,Cust_6,Online,35.08,Distributor,4
4/19/2024,SKU_2,59,Cust_6,Wholesale,61.41,Website,3
4/20/2024,SKU_2,15,Cust_3,Retail,43.07,Store,5
4/20/2024,SKU_2,20,Cust_5,Retail,98.97,Store,2
4/21/2024,SKU_2,11,Cust_20,Wholesale,63,Distributor,2
4/21/2024,SKU_2,15,Cust_17,Online,30.89,Distributor,2
4/21/2024,SKU_2,16,Cust_1,Wholesale,27.96,Distributor,3
4/22/2024,SKU_2,8,Cust_15,Wholesale,63.1,Website,2
4/22/2024,SKU_2,9,Cust_16,Wholesale,53.85,Mobile App,4
4/22/2024,SKU_2,10,Cust_18,Online,70.7,Mobile App,2
4/22/2024,SKU_2,21,Cust_16,Wholesale,68.19,Store,5
4/23/2024,SKU_2,18,Cust_20,Retail,59.6,Distributor,2
4/23/2024,SKU_2,22,Cust_15,Online,81.64,Store,3
4/23/2024,SKU_2,14,Cust_12,Online,79.6,Website,2
4/24/2024,SKU_2,7,Cust_8,Wholesale,25.61,Website,4
4/24/2024,SKU_2,11,Cust_11,Wholesale,21.29,Website,2
4/24/2024,SKU_2,20,Cust_8,Wholesale,93.46,Mobile App,3
4/24/2024,SKU_2,19,Cust_19,Retail,17.88,Website,4
4/25/2024,SKU_2,13,Cust_11,Online,39.9,Mobile App,4
4/25/2024,SKU_2,18,Cust_17,Retail,71.06,Mobile App,5
4/25/2024,SKU_2,15,Cust_2,Retail,95.24,Store,5
4/26/2024,SKU_2,17,Cust_4,Retail,51.01,Mobile App,5
4/26/2024,SKU_2,12,Cust_17,Online,41.22,Distributor,3
4/26/2024,SKU_2,9,Cust_14,Wholesale,86.46,Mobile App,3
4/26/2024,SKU_2,18,Cust_16,Online,94.19,Distributor,5
4/27/2024,SKU_2,3,Cust_9,Wholesale,24.65,Distributor,4
4/27/2024,SKU_2,7,Cust_14,Online,50.2,Mobile App,4
4/27/2024,SKU_2,7,Cust_10,Online,77.61,Distributor,5
4/27/2024,SKU_2,2,Cust_10,Wholesale,91.39,Website,4
4/28/2024,SKU_2,19,Cust_12,Retail,74.54,Store,4
4/28/2024,SKU_2,15,Cust_18,Wholesale,36.56,Distributor,4
4/29/2024,SKU_2,9,Cust_3,Retail,64.34,Distributor,2
4/29/2024,SKU_2,10,Cust_20,Retail,25.6,Website,2
4/29/2024,SKU_2,15,Cust_14,Wholesale,49.05,Website,5
4/29/2024,SKU_2,9,Cust_5,Retail,91.22,Distributor,5
4/30/2024,SKU_2,18,Cust_3,Retail,57.08,Distributor,4
4/30/2024,SKU_2,16,Cust_8,Retail,60.45,Distributor,2
4/30/2024,SKU_2,17,Cust_5,Retail,61.92,Store,2
5/1/2024,SKU_2,11,Cust_13,Retail,29.32,Website,4
5/1/2024,SKU_2,21,Cust_19,Retail,87.71,Distributor,5
5/1/2024,SKU_2,16,Cust_7,Retail,81.05,Distributor,4
5/1/2024,SKU_2,5,Cust_9,Wholesale,97.28,Website,5
5/2/2024,SKU_2,20,Cust_2,Wholesale,20.41,Website,5
5/2/2024,SKU_2,9,Cust_5,Wholesale,61.7,Website,4
5/2/2024,SKU_2,18,Cust_10,Retail,90.8,Store,2
5/3/2024,SKU_2,15,Cust_8,Retail,82.51,Website,3
5/3/2024,SKU_2,25,Cust_13,Online,85.11,Distributor,3
5/4/2024,SKU_2,31,Cust_15,Online,61.88,Website,4
5/5/2024,SKU_2,34,Cust_17,Wholesale,37.3,Store,5
5/6/2024,SKU_2,24,Cust_2,Retail,94.34,Mobile App,5
5/6/2024,SKU_2,28,Cust_6,Retail,68.87,Mobile App,3
5/7/2024,SKU_2,22,Cust_13,Wholesale,47.59,Store,4
5/7/2024,SKU_2,16,Cust_19,Wholesale,94.46,Distributor,4
5/7/2024,SKU_2,12,Cust_4,Wholesale,46.29,Distributor,5
5/7/2024,SKU_2,10,Cust_8,Online,49.44,Store,4
5/8/2024,SKU_2,25,Cust_13,Retail,70.82,Mobile App,2
5/8/2024,SKU_2,22,Cust_16,Wholesale,45.57,Distributor,5
